s.no,helpfulVoteCount,productASIN,productVariant,rating,reviewID,reviewMetadata,reviewPosition,reviewTitle,reviewURL,verifiedPurchase,sentiment_score,Country,City,Membership_Years,,,,,,,,
5632,0,B096QFTC9Q,Size: MediumColor: Bright Series 3 Packs With Zipper,5,R2G9KTN94FR021,"Reviewed in the United States on January 11, 2025",2,My favorite exercise pants.,https://www.amazon.com/review/R2G9KTN94FR021,TRUE,0.249404762,Germany,Frankfurt,1.1,,,,,,,,
5633,0,B096QFTC9Q,Size: X-LargeColor: Bright Series 3 Packs With Zipper,4,R143R02AZVZ8UE,"Reviewed in the United States on January 30, 2025",3,"Comfy for bedridden patient or short, ambulating patient",https://www.amazon.com/review/R143R02AZVZ8UE,TRUE,0.277777778,USA,Phoenix,1.6,,,,,,,,
5634,0,B096QFTC9Q,Size: MediumColor: Bright Series 3 Packs With Zipper,5,RL3RXNPJ5EVK,"Reviewed in the United States on January 16, 2025",4,Comfortable and a great price,https://www.amazon.com/review/RL3RXNPJ5EVK,TRUE,0.3875,USA,Phoenix,0.4,,,,,,,,
5635,0,B096QFTC9Q,"Size: MediumColor: Bright Series 3 Packs With ZipperHeight: 5'5""Weight: 175-180 lb",3,R1AHFBAYOV529C,"Reviewed in the United States on January 9, 2025",5,Really Long in the Legs,https://www.amazon.com/review/R1AHFBAYOV529C,TRUE,0.277777778,Canada,Toronto,0.8,,,,,,,,
5636,0,B096QFTC9Q,"Size: X-LargeColor: Bright Series 3 Packs With ZipperHeight: 6'3""Weight: 240-245 lb",5,R2OJJO1FIS0DWS,"Reviewed in the United States on February 21, 2025",6,The fit AWESOME,https://www.amazon.com/review/R2OJJO1FIS0DWS,TRUE,0.8,USA,Chicago,1.2,,,,,,,,
5637,3,B096QFTC9Q,"Size: MediumColor: Bright Series 3 Packs With ZipperHeight: 5'9""Weight: 195-200 lb",5,R2JRBEICFFQP8B,"Reviewed in the United States on December 27, 2024",7,Good pants,https://www.amazon.com/review/R2JRBEICFFQP8B,TRUE,-0.031439394,UK,Glasgow,5,,,,,,,,
5638,0,B096QFTC9Q,"Size: MediumColor: Bright Series 3 Packs With ZipperHeight: 5'6""Weight: 155-160 lb",4,R1TJTCM548V7ZD,"Reviewed in the United States on December 5, 2024",8,Sweat pants,https://www.amazon.com/review/R1TJTCM548V7ZD,TRUE,0.323214286,Canada,Toronto,3.8,,,,,,,,
5639,0,B096QFTC9Q,"Size: LargeColor: Classic Color Series 3 Packs With ZipperHeight: 5'6""Weight: 140-145 lb",5,R18SXZUYSNDF33,"Reviewed in the United States on March 9, 2025",9,Comfy,https://www.amazon.com/review/R18SXZUYSNDF33,TRUE,0.291666667,France,Lyon,3.3,,,,,,,,
5640,0,B096QFTC9Q,Size: X-LargeColor: Bright Series 3 Packs With Zipper,4,RYV8JCVY05076,"Reviewed in the United States on January 21, 2025",10,They're fine,https://www.amazon.com/review/RYV8JCVY05076,TRUE,0.229861111,Canada,Toronto,1.3,,,,,,,,
5652,0,B00H383N8I,"Size: LargeColor: BlackHeight: 5'11""Weight: 200-205 lb",5,RYRU10RITJVZH,"Reviewed in the United States on February 22, 2025",1,True size and good quality,https://www.amazon.com/review/RYRU10RITJVZH,TRUE,0.275,USA,Houston,10,,,,,,,,
5653,9,B00H383N8I,Size: X-LargeColor: Black Heather,5,R1GDNKTNDJ19KR,"Reviewed in the United States on January 3, 2025",2,Great shirt,https://www.amazon.com/review/R1GDNKTNDJ19KR,TRUE,0.162758799,France,Lyon,6.6,,,,,,,,
5654,18,B00H383N8I,Size: X-LargeColor: Safety Green,4,R2NKY6JKED5JAG,"Reviewed in the United States on July 14, 2024",3,"Nice shirt, weak color",https://www.amazon.com/review/R2NKY6JKED5JAG,TRUE,0.139871795,UK,London,8,,,,,,,,
5655,4,B00H383N8I,Size: XX-LargeColor: Black,5,RFWPT8O8OXBCY,"Reviewed in the United States on January 8, 2025",4,Perfect Everyday Long Sleeve Tee,https://www.amazon.com/review/RFWPT8O8OXBCY,TRUE,0.235714286,USA,Los Angeles,0.3,,,,,,,,
5656,10,B00H383N8I,Size: X-LargeColor: Black Heather,5,R2WNDXK32HKSLF,"Reviewed in the United States on December 6, 2024",5,Perfect Blend of Comfort and Performance!,https://www.amazon.com/review/R2WNDXK32HKSLF,TRUE,0.224583333,USA,New York,0.9,,,,,,,,
5657,0,B00H383N8I,Size: XX-LargeColor: Black,5,R2WELUI3GA7OYK,"Reviewed in the United States on March 7, 2025",6,"Great fit and quality, not too thick",https://www.amazon.com/review/R2WELUI3GA7OYK,TRUE,0.130769231,Germany,Berlin,0.9,,,,,,,,
5658,0,B00H383N8I,"Size: LargeColor: BlackHeight: 5'9""Weight: 175-180 lb",3,R4JJZ0KPDI9IM,"Reviewed in the United States on February 7, 2025",7,Bought for my husband,https://www.amazon.com/review/R4JJZ0KPDI9IM,TRUE,0.433333333,USA,Phoenix,4.7,,,,,,,,
5659,0,B00H383N8I,"Size: LargeColor: Black HeatherHeight: 6'0""Weight: 190-195 lb",5,R27S4BTVPX1G0R,"Reviewed in the United States on March 2, 2025",8,Men’s shirt,https://www.amazon.com/review/R27S4BTVPX1G0R,TRUE,0.2,USA,Phoenix,2.8,,,,,,,,
5660,0,B00H383N8I,"Size: LargeColor: Black HeatherHeight: 6'0""Weight: 190-195 lb",4,R219T5SZIYNSQD,"Reviewed in the United States on March 1, 2025",9,Meh.,https://www.amazon.com/review/R219T5SZIYNSQD,TRUE,0.286363636,Germany,Frankfurt,4.7,,,,,,,,
5661,0,B00H383N8I,Size: X-LargeColor: White,4,R25XZBV31K6URD,"Reviewed in the United States on February 20, 2025",10,A little different feel than the 100% cotton,https://www.amazon.com/review/R25XZBV31K6URD,TRUE,0.07,Germany,Frankfurt,1.8,,,,,,,,
5662,3,B07PNRZFKQ,"Color: Pitch Gray (012)/BlackSize: X-Large TallHeight: 6'2""Weight: 225-230 lb",5,R37MDFXK9MZB0A,"Reviewed in the United States on January 15, 2025",1,Great pants,https://www.amazon.com/review/R37MDFXK9MZB0A,TRUE,0.425,UK,Leeds,9.5,,,,,,,,
5663,0,B07PNRZFKQ,Color: Black (001)/Onyx WhiteSize: X-Large,5,R2ZQ0XPVDEVOY7,"Reviewed in the United States on February 13, 2025",2,Great pair of pants!,https://www.amazon.com/review/R2ZQ0XPVDEVOY7,TRUE,0.08,Canada,Montreal,3.3,,,,,,,,
5664,0,B07PNRZFKQ,"Color: Black (001)/Onyx WhiteSize: Medium TallHeight: 6'2""Weight: 170-175 lb",4,R180YQXLY9IGX8,"Reviewed in the United States on December 19, 2024",3,Zippers too short,https://www.amazon.com/review/R180YQXLY9IGX8,TRUE,0.438888889,Australia,Perth,1.9,,,,,,,,
5665,0,B07PNRZFKQ,Color: Black (001)/Onyx WhiteSize: Medium,5,RS8NYWXLBXS35,"Reviewed in the United States on January 17, 2025",4,Very soft!,https://www.amazon.com/review/RS8NYWXLBXS35,TRUE,0.322222222,USA,Houston,2.8,,,,,,,,
5666,0,B07PNRZFKQ,Color: Pitch Gray (012)/BlackSize: XX-Large,5,RPFKM8PI8PCR4,"Reviewed in the United States on January 8, 2025",5,Addidas clothing material and fit as well as modern style is the best there is to buy and wear,https://www.amazon.com/review/RPFKM8PI8PCR4,TRUE,0.5875,Australia,Adelaide,6,,,,,,,,
5667,13,B07PNRZFKQ,Color: Pitch Gray (012)/BlackSize: XX-Large,3,R3PXHNLRATXF6R,"Reviewed in the United States on November 5, 2024",6,Decent feel to them but sizing isn't great,https://www.amazon.com/review/R3PXHNLRATXF6R,TRUE,0.156190476,Australia,Melbourne,0.7,,,,,,,,
5668,0,B07PNRZFKQ,"Color: Black (001)/Onyx WhiteSize: X-LargeHeight: 6'1""Weight: 195-200 lb",5,R184XOK8VWD515,"Reviewed in the United States on February 14, 2025",7,Good for gym,https://www.amazon.com/review/R184XOK8VWD515,TRUE,0.483333333,Canada,Toronto,2.7,,,,,,,,
5669,0,B07PNRZFKQ,Color: Black (001)/Onyx WhiteSize: Large,5,R353J4CG81HMGU,"Reviewed in the United States on January 6, 2025",8,Nice light athletic pant.,https://www.amazon.com/review/R353J4CG81HMGU,TRUE,0.45,USA,New York,0.9,,,,,,,,
5670,0,B07PNRZFKQ,"Color: Pitch Gray (012)/BlackSize: Large TallHeight: 6'2""Weight: 195-200 lb",4,R3C2YS5M2GRWR2,"Reviewed in the United States on February 19, 2025",9,"Made in Indonesia, but good quality and excellent fit",https://www.amazon.com/review/R3C2YS5M2GRWR2,TRUE,0.248660714,India,Mumbai,2.9,,,,,,,,
5671,0,B07PNRZFKQ,Color: Black (001)/Onyx WhiteSize: 3X-Large Tall,4,RWBXL5BUHTG69,"Reviewed in the United States on February 7, 2025",10,great material,https://www.amazon.com/review/RWBXL5BUHTG69,TRUE,-0.035,USA,Los Angeles,1.4,,,,,,,,
5682,12,B01H7HOS6U,"Size: XX-Large TallColor: Black C Patch LogoHeight: 6'4""Weight: 295-300 lb",5,R3EVSYXA1H9449,"Reviewed in the United States on December 27, 2024",1,Amazing Joggers!,https://www.amazon.com/review/R3EVSYXA1H9449,TRUE,0.285974026,Canada,Montreal,5.4,,,,,,,,
5683,0,B01H7HOS6U,Size: MediumColor: Black C Patch Logo,5,R2EYMLUWSCHI9U,"Reviewed in the United States on February 17, 2025",2,Nice all around sweats,https://www.amazon.com/review/R2EYMLUWSCHI9U,TRUE,0.344444444,Germany,Cologne,2.2,,,,,,,,
5684,4,B01H7HOS6U,"Size: LargeColor: Granite Heather C Patch LogoHeight: 6'2""Weight: 185-190 lb",5,R19KE8LONGNROP,"Reviewed in the United States on January 19, 2025",3,Good sweatpants,https://www.amazon.com/review/R19KE8LONGNROP,TRUE,0.257142857,USA,Chicago,0.8,,,,,,,,
5685,0,B01H7HOS6U,"Size: 4X-Large BigColor: Black ScriptHeight: 5'7""Weight: 280-285 lb",4,R33GFWGNVI0MG2,"Reviewed in the United States on February 22, 2025",4,"Warm, comfy and good material",https://www.amazon.com/review/R33GFWGNVI0MG2,TRUE,0.257407407,France,Nice,3.3,,,,,,,,
5686,0,B01H7HOS6U,"Size: SmallColor: Oxford Gray C Patch LogoHeight: 5'6""Weight: 140-145 lb",5,RS28FUPJNWVAD,"Reviewed in the United States on February 19, 2025",5,The most Comfy Sweats you’ll find,https://www.amazon.com/review/RS28FUPJNWVAD,TRUE,0.40625,Canada,Vancouver,3,,,,,,,,
5687,0,B01H7HOS6U,Size: SmallColor: Black C Patch Logo,5,R2EYVOGT7D8WO1,"Reviewed in the United States on January 28, 2025",6,Great value,https://www.amazon.com/review/R2EYVOGT7D8WO1,TRUE,0.218055556,Germany,Cologne,0.8,,,,,,,,
5688,0,B01H7HOS6U,Size: X-LargeColor: Oxford Gray Script,5,R1G4INVIJM7G15,"Reviewed in the United States on March 3, 2025",7,Love them.,https://www.amazon.com/review/R1G4INVIJM7G15,TRUE,0.473333333,USA,New York,2.2,,,,,,,,
5689,2,B01H7HOS6U,"Size: X-LargeColor: Granite Heather C Patch LogoHeight: 5'8""Weight: 185-190 lb",5,R3HM7FBR81Z20R,"Reviewed in the United States on January 27, 2025",8,Great lounge pants for my husband,https://www.amazon.com/review/R3HM7FBR81Z20R,TRUE,0.355555556,USA,Phoenix,1.1,,,,,,,,
5690,0,B01H7HOS6U,Size: LargeColor: Oxford Gray C Patch Logo,5,R2E74BR5Z52ZIM,"Reviewed in the United States on February 28, 2025",9,Nice midweight sweats.  Long is really long!,https://www.amazon.com/review/R2E74BR5Z52ZIM,TRUE,0.181547619,USA,Houston,2.3,,,,,,,,
5691,0,B01H7HOS6U,"Size: MediumColor: Maroon 3vs C Patch LogoHeight: 5'5""Weight: 150-155 lb",5,R245LKA1PAYV5H,"Reviewed in the United States on February 25, 2025",10,Red Red RED!,https://www.amazon.com/review/R245LKA1PAYV5H,TRUE,-0.033333333,USA,Los Angeles,4,,,,,,,,
5692,21,B073R217LC,"Size: X-LargeColor: Black C Patch LogoHeight: 5'11""Weight: 200-205 lb",5,R3MC16LXU8PDQU,"Reviewed in the United States on June 16, 2024",1,Comfortable and Stylish Joggers for Every Day!,https://www.amazon.com/review/R3MC16LXU8PDQU,TRUE,0.281113291,Canada,Toronto,1.5,,,,,,,,
5693,0,B073R217LC,"Size: MediumColor: Granite Heather C Patch LogoHeight: 5'8""Weight: 180-185 lb",5,R2P3N2FIL3NSDW,"Reviewed in the United States on January 26, 2025",2,Thin jogging pants.,https://www.amazon.com/review/R2P3N2FIL3NSDW,TRUE,0.161904762,USA,Houston,6.1,,,,,,,,
5694,3,B073R217LC,Size: SmallColor: Black C Patch Logo,4,R1SBGTQ18SGV81,"Reviewed in the United States on December 13, 2024",3,"Fit well, and look good",https://www.amazon.com/review/R1SBGTQ18SGV81,TRUE,0.087728938,USA,Phoenix,4.2,,,,,,,,
5695,0,B073R217LC,Size: MediumColor: Navy C Patch Logo,5,R2MK6MOXGNWUUA,"Reviewed in the United States on March 6, 2025",4,great fitting joggers,https://www.amazon.com/review/R2MK6MOXGNWUUA,TRUE,0.197685185,France,Toulouse,2,,,,,,,,
5696,0,B073R217LC,"Size: MediumColor: Oxford Gray ScriptHeight: 5'7""Weight: 125-130 lb",5,R2EJ9JGA2XBEJU,"Reviewed in the United States on February 3, 2025",5,Material is thicker than expected,https://www.amazon.com/review/R2EJ9JGA2XBEJU,TRUE,0.8,USA,New York,4.6,,,,,,,,
5697,0,B073R217LC,Size: MediumColor: Black C Patch Logo,3,R23PLAAQSV3VIA,"Reviewed in the United States on December 15, 2024",6,"Mediocre quality, minor stitching issue, flattering appearance, nice fit.",https://www.amazon.com/review/R23PLAAQSV3VIA,TRUE,0.371428571,USA,Los Angeles,6.4,,,,,,,,
5698,0,B073R217LC,Size: X-LargeColor: Navy C Patch Logo,5,R2P29JAGI8LG6G,"Reviewed in the United States on March 5, 2025",7,Nice joggers,https://www.amazon.com/review/R2P29JAGI8LG6G,TRUE,0.25,USA,Los Angeles,1,,,,,,,,
5699,0,B073R217LC,"Size: MediumColor: Granite Heather C Patch LogoHeight: 5'11""Weight: 145-150 lb",5,RS56CKILRAS3K,"Reviewed in the United States on January 28, 2025",8,Comfy work out pants,https://www.amazon.com/review/RS56CKILRAS3K,TRUE,0.62,Canada,Montreal,1.8,,,,,,,,
5700,0,B073R217LC,"Size: LargeColor: Black C Patch LogoHeight: 5'11""Weight: 160-165 lb",4,R2C9SBW43AYK8C,"Reviewed in the United States on March 6, 2025",9,Great value and quality,https://www.amazon.com/review/R2C9SBW43AYK8C,TRUE,0.305555556,UK,Birmingham,5.8,,,,,,,,
5701,0,B073R217LC,Size: MediumColor: Navy C Patch Logo,5,RSN9FVMCKUTLL,"Reviewed in the United States on March 8, 2025",10,Great for running,https://www.amazon.com/review/RSN9FVMCKUTLL,TRUE,0.069444444,USA,Phoenix,6.1,,,,,,,,
5702,0,B08MLNXBCB,Size: LargeColor: Black/WhiteWeight: 175-180 lb,5,R11ESTPHATEYKC,"Reviewed in the United States on February 26, 2025",1,"Quality is just as I remember, really good",https://www.amazon.com/review/R11ESTPHATEYKC,TRUE,0.402380952,USA,Los Angeles,1.2,,,,,,,,
5703,2,B08MLNXBCB,"Size: XX-LargeColor: Black/BlackHeight: 6'1""Weight: 280-285 lb",5,RN52AJDC6UUPI,"Reviewed in the United States on January 23, 2025",2,Happy Husband,https://www.amazon.com/review/RN52AJDC6UUPI,TRUE,0.491666667,Japan,Yokohama,2.2,,,,,,,,
5704,8,B08MLNXBCB,"Size: MediumColor: Black/WhiteHeight: 5'9""Weight: 135-140 lb",5,R1FILBWN9WI638,"Reviewed in the United States on November 21, 2024",3,Very comfortable.,https://www.amazon.com/review/R1FILBWN9WI638,TRUE,0.278181818,USA,Phoenix,3.1,,,,,,,,
5705,2,B08MLNXBCB,Size: LargeColor: Black/White,4,RNK7V0S0HFFET,"Reviewed in the United States on November 11, 2024",4,"nice, pretty warm",https://www.amazon.com/review/RNK7V0S0HFFET,TRUE,0.392592593,France,Lyon,2.8,,,,,,,,
5706,3,B08MLNXBCB,Size: 3X-Large TallColor: Black/White,5,R3L14BR0MBP8UE,"Reviewed in the United States on December 8, 2024",5,Love these joggers!,https://www.amazon.com/review/R3L14BR0MBP8UE,TRUE,0.456969697,India,Delhi,0.3,,,,,,,,
5707,0,B08MLNXBCB,"Size: XX-Large TallColor: Dark Grey Heather/BlackHeight: 6'6""Weight: 270-275 lb",5,R19VKQ2GUWHZV2,"Reviewed in the United States on January 8, 2025",6,Good quality for decent price.,https://www.amazon.com/review/R19VKQ2GUWHZV2,TRUE,0.55,UK,Leeds,1.1,,,,,,,,
5708,0,B08MLNXBCB,"Size: MediumColor: Black/WhiteHeight: 5'5""Weight: 140-145 lb",5,R34HX853GHQ4KO,"Reviewed in the United States on February 17, 2025",7,Quality,https://www.amazon.com/review/R34HX853GHQ4KO,TRUE,0.7,UK,Birmingham,3.9,,,,,,,,
5709,0,B08MLNXBCB,"Size: 3X-Large BigColor: Black/WhiteHeight: 5'11""Weight: 280-285 lb",5,R2ZGULHVNQ9YFE,"Reviewed in the United States on February 16, 2025",8,Size Run big / la talla corre grande,https://www.amazon.com/review/R2ZGULHVNQ9YFE,TRUE,0.458333333,Australia,Sydney,4.4,,,,,,,,
5710,0,B08MLNXBCB,Size: 3X-Large BigColor: Black/White,5,R3AV21DRBRCX21,"Reviewed in the United States on February 24, 2025",9,Adidas sweatpants comfortable,https://www.amazon.com/review/R3AV21DRBRCX21,TRUE,0.277272727,USA,Houston,1.7,,,,,,,,
5711,0,B08MLNXBCB,Size: X-Large TallColor: Black/White,5,R2S16GBEU6DF0A,"Reviewed in the United States on March 8, 2025",10,Good length,https://www.amazon.com/review/R2S16GBEU6DF0A,TRUE,0.333333333,USA,New York,3.4,,,,,,,,
5712,0,B01DOLE1QA,Size: LargeColor: Light Steel,5,RRFETKZRNMP5G,"Reviewed in the United States on February 28, 2025",1,I like them,https://www.amazon.com/review/RRFETKZRNMP5G,TRUE,0.178125,Germany,Berlin,1.4,,,,,,,,
5713,2,B01DOLE1QA,Size: X-LargeColor: Charcoal Heather,5,R5AZQ95UBA7K2,"Reviewed in the United States on February 22, 2025",2,Comfort and Fit for Travel,https://www.amazon.com/review/R5AZQ95UBA7K2,TRUE,0.306175595,Canada,Calgary,6.4,,,,,,,,
5714,0,B01DOLE1QA,"Size: MediumColor: Charcoal HeatherHeight: 6'2""Weight: 180-185 lb",4,R3O5L467KZLREH,"Reviewed in the United States on March 2, 2025",3,"Comfortable, thinner than other sweatpants",https://www.amazon.com/review/R3O5L467KZLREH,TRUE,0.192142857,Japan,Osaka,4.9,,,,,,,,
5715,0,B01DOLE1QA,"Size: 3X-LargeColor: Charcoal HeatherHeight: 5'2""Weight: 255-260 lb",5,RM47USZWXRJKM,"Reviewed in the United States on February 21, 2025",4,Good fit,https://www.amazon.com/review/RM47USZWXRJKM,TRUE,0.475,USA,Los Angeles,2.3,,,,,,,,
5716,20,B01DOLE1QA,Size: MediumColor: Black,3,R28HAVLF5UTW0Z,"Reviewed in the United States on October 30, 2024",5,Comfortable Everyday Pants but with Some Inconsistencies,https://www.amazon.com/review/R28HAVLF5UTW0Z,TRUE,0.1214,India,Hyderabad,4.2,,,,,,,,
5717,4,B01DOLE1QA,"Size: X-LargeColor: BlackHeight: 6'2""Weight: 185-190 lb",5,R2LB14HYRLV09V,"Reviewed in the United States on February 5, 2025",6,"Great style & fit, well made",https://www.amazon.com/review/R2LB14HYRLV09V,TRUE,0.350198413,Japan,Kyoto,2.5,,,,,,,,
5718,0,B01DOLE1QA,Size: X-LargeColor: Charcoal Heather,5,R3NBTLDA0BKHF,"Reviewed in the United States on February 20, 2025",7,Item is short as it listed.,https://www.amazon.com/review/R3NBTLDA0BKHF,TRUE,0,USA,Chicago,4.9,,,,,,,,
5719,16,B01DOLE1QA,"Size: SmallColor: Charcoal HeatherHeight: 5'4""Weight: 115-120 lb",4,R1BCA41L32NEII,"Reviewed in the United States on December 14, 2024",8,Thin sweatpants,https://www.amazon.com/review/R1BCA41L32NEII,TRUE,0.35,USA,Chicago,4.7,,,,,,,,
5720,0,B01DOLE1QA,"Size: XX-LargeColor: BlackHeight: 5'3""Weight: 230-235 lb",5,R39DG5BJ0VRXL2,"Reviewed in the United States on February 22, 2025",9,Surprise jackpot,https://www.amazon.com/review/R39DG5BJ0VRXL2,TRUE,0.201893939,Japan,Osaka,3.4,,,,,,,,
5721,0,B01DOLE1QA,Size: MediumColor: Black,4,R9ZLM00ZS3NNJ,"Reviewed in the United States on March 8, 2025",10,Get these for summer,https://www.amazon.com/review/R9ZLM00ZS3NNJ,TRUE,-0.0125,India,Bangalore,0.4,,,,,,,,
5722,0,B01M0DR0HO,Size: X-LargeColor: Sport Grey,5,R1L8R6G9IX1Y63,"Reviewed in the United States on February 21, 2025",1,Sweats are Tuff,https://www.amazon.com/review/R1L8R6G9IX1Y63,TRUE,0.1875,USA,Phoenix,0.7,,,,,,,,
5723,8,B01M0DR0HO,"Size: LargeColor: Sport GreyHeight: 5'8""Weight: 135-140 lb",5,RU56LL5YLKPEI,"Reviewed in the United States on February 17, 2025",2,Super soft and comfy,https://www.amazon.com/review/RU56LL5YLKPEI,TRUE,0.361764706,USA,Los Angeles,0.5,,,,,,,,
5724,3,B01M0DR0HO,"Size: MediumColor: Dark HeatherHeight: 5'8""Weight: 150-155 lb",4,R1E0KVJOQT78LK,"Reviewed in the United States on January 16, 2025",3,Quality seems good,https://www.amazon.com/review/R1E0KVJOQT78LK,TRUE,0.2,Germany,Cologne,1.7,,,,,,,,
5725,7,B01M0DR0HO,"Size: LargeColor: Dark HeatherHeight: 6'1""Weight: 180-185 lb",3,RCHAHR6S2AEEW,"Reviewed in the United States on December 10, 2024",4,"It's good, could be better",https://www.amazon.com/review/RCHAHR6S2AEEW,TRUE,0.207983193,USA,Phoenix,2,,,,,,,,
5726,3,B01M0DR0HO,"Size: MediumColor: BlackHeight: 5'7""Weight: 180-185 lb",5,R328BP753355HU,"Reviewed in the United States on January 12, 2025",5,Size,https://www.amazon.com/review/R328BP753355HU,TRUE,-0.25,UK,Manchester,1.5,,,,,,,,
5727,0,B01M0DR0HO,"Size: X-LargeColor: BlackHeight: 5'9""Weight: 200-205 lb",5,R3QPJOI1DER5G0,"Reviewed in the United States on February 7, 2025",6,Good quality and not much money,https://www.amazon.com/review/R3QPJOI1DER5G0,TRUE,0.558333333,USA,Chicago,3.1,,,,,,,,
5728,0,B01M0DR0HO,Size: LargeColor: Navy,4,R23GT6YADFST3B,"Reviewed in the United States on November 8, 2024",7,Typical Gildan quality,https://www.amazon.com/review/R23GT6YADFST3B,TRUE,0.303157895,USA,New York,2.3,,,,,,,,
5729,0,B01M0DR0HO,"Size: X-LargeColor: Dark HeatherHeight: 6'0""Weight: 205-210 lb",5,R3ILEPD60Y50S6,"Reviewed in the United States on March 8, 2025",8,Sweat pants,https://www.amazon.com/review/R3ILEPD60Y50S6,TRUE,0.25,USA,Los Angeles,10,,,,,,,,
5730,0,B01M0DR0HO,Size: XX-LargeColor: Dark Heather,5,RZLF6ACV4N6Z7,"Reviewed in the United States on February 19, 2025",9,Simply perfect!,https://www.amazon.com/review/RZLF6ACV4N6Z7,TRUE,0.214285714,Canada,Toronto,1.7,,,,,,,,
5731,0,B01M0DR0HO,"Size: MediumColor: BlackHeight: 6'0""Weight: 170-175 lb",4,R2GQTRLL2J89DB,"Reviewed in the United States on January 27, 2025",10,Good for the price,https://www.amazon.com/review/R2GQTRLL2J89DB,TRUE,0.284285714,France,Nice,3.6,,,,,,,,
5732,3,B09ZD9WFGM,"Height: 5'7""Weight: 145-150 lb",5,R3TIFMGHDQ1D0E,"Reviewed in the United States on February 17, 2025",1,Great Set of Joggers – Perfect Gift!,https://www.amazon.com/review/R3TIFMGHDQ1D0E,TRUE,0.257559524,Canada,Calgary,5.8,,,,,,,,
5733,132,B09ZD9WFGM,,5,RSCARXH69XDDJ,"Reviewed in the United States on August 20, 2024",2,Watch the sizing.,https://www.amazon.com/review/RSCARXH69XDDJ,TRUE,0.132919799,USA,Los Angeles,4,,,,,,,,
5734,56,B09ZD9WFGM,Size: 3X-LargeColor: Set 3,4,R2J3U2ZTSLOC0Q,"Reviewed in the United States on October 12, 2024",3,**Review for PURE CHAMP Men's 3 Pack Fleece Active Athletic Workout Jogger Sweatpants**,https://www.amazon.com/review/R2J3U2ZTSLOC0Q,TRUE,0.304899749,Germany,Berlin,1.8,,,,,,,,
5735,2,B09ZD9WFGM,"Size: MediumColor: Set 3Height: 5'6""Weight: 155-160 lb",5,R1761TF4VI7VYZ,"Reviewed in the United States on February 11, 2025",4,"Great price, super quality. Love the green color.",https://www.amazon.com/review/R1761TF4VI7VYZ,TRUE,0.557142857,Australia,Perth,0.4,,,,,,,,
5736,0,B09ZD9WFGM,Size: LargeColor: Set 5,3,R81ROMV2YPQE2,"Reviewed in the United States on January 4, 2025",5,"Quality is good, but fit is wrong",https://www.amazon.com/review/R81ROMV2YPQE2,TRUE,0.11875,Germany,Hamburg,4.6,,,,,,,,
5737,0,B09ZD9WFGM,"Height: 6'1""Weight: 160-165 lb",5,R38U3CH84ZGRHX,"Reviewed in the United States on February 21, 2025",6,Perfect Fit and Comfort – Great for Athletes!,https://www.amazon.com/review/R38U3CH84ZGRHX,TRUE,0.511607143,Australia,Brisbane,1.6,,,,,,,,
5738,5,B09ZD9WFGM,"Size: LargeColor: Set 1Height: 5'4""Weight: 150-155 lb",5,RUB6F3WAEESJP,"Reviewed in the United States on December 27, 2024",7,I love these pants!,https://www.amazon.com/review/RUB6F3WAEESJP,TRUE,0.050109649,UK,Manchester,1.6,,,,,,,,
5739,2,B09ZD9WFGM,"Height: 5'6""Weight: 230-235 lb",4,R20E6GASKRWMIY,"Reviewed in the United States on December 7, 2024",8,"Very comfy, great fit, but pockets are an issue…",https://www.amazon.com/review/R20E6GASKRWMIY,TRUE,0.284981685,India,Chennai,4.1,,,,,,,,
5740,0,B09ZD9WFGM,Size: XX-LargeColor: Set 3,4,R3NDFZQ25TIHWH,"Reviewed in the United States on March 8, 2025",9,Comforable and Durable,https://www.amazon.com/review/R3NDFZQ25TIHWH,TRUE,0.253125,Canada,Toronto,0.5,,,,,,,,
5741,0,B09ZD9WFGM,"Height: 6'2""Weight: 185-190 lb",4,R2EMFJK6OSIQ3V,"Reviewed in the United States on February 26, 2025",10,Men’s sweatpants,https://www.amazon.com/review/R2EMFJK6OSIQ3V,TRUE,0.05,Germany,Munich,3.5,,,,,,,,
5742,0,B08ML4W3X1,"Size: XX-Large TallColor: Black/WhiteHeight: 5'7""Weight: 220-225 lb",5,R2IZNUSP62HEHP,"Reviewed in the United States on March 1, 2025",1,Nice jogging pants,https://www.amazon.com/review/R2IZNUSP62HEHP,TRUE,0.175,USA,Los Angeles,5.7,,,,,,,,
5743,27,B08ML4W3X1,"Size: Small/31"" InseamColor: Dark Grey Heather/Black",5,R2A7PA38WMD4P9,"Reviewed in the United States on February 27, 2024",2,Elevate Your Comfort and Style: adidas Men's Essentials Warm-up Tracksuit Pants Review,https://www.amazon.com/review/R2A7PA38WMD4P9,TRUE,0.240294643,Germany,Hamburg,1.6,,,,,,,,
5744,0,B08ML4W3X1,"Size: X-Large/31"" InseamColor: Black/White",5,R1X4J5G54M8TWT,"Reviewed in the United States on February 18, 2025",3,Very comfortable,https://www.amazon.com/review/R1X4J5G54M8TWT,TRUE,0.373333333,USA,Los Angeles,2.5,,,,,,,,
